#options: 1920x1118 fps=15/1 timebase=1/15 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=21 lookahead_threads=7 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=15 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=600 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:446 out:447 type:b dur:2 cpbdur:2 q:28.12 aq:21.73 tex:1208 mv:386 misc:734 imb:4 pmb:97 smb:8299 d:- ref:0 ;
in:451 out:448 type:P dur:2 cpbdur:2 q:27.97 aq:17.38 tex:30179 mv:1857 misc:1036 imb:121 pmb:121 smb:8158 d:s ref:0 ;
in:449 out:449 type:B dur:2 cpbdur:2 q:28.04 aq:22.58 tex:2447 mv:732 misc:957 imb:26 pmb:165 smb:8209 d:s ref:0 ;
in:448 out:450 type:b dur:2 cpbdur:2 q:28.07 aq:28.58 tex:2709 mv:751 misc:796 imb:13 pmb:133 smb:8254 d:s ref:0 ;
in:450 out:451 type:b dur:2 cpbdur:2 q:28.01 aq:28.50 tex:1967 mv:636 misc:653 imb:18 pmb:69 smb:8313 d:- ref:0 ;
in:454 out:452 type:P dur:2 cpbdur:2 q:27.87 aq:18.27 tex:32028 mv:3051 misc:993 imb:472 pmb:111 smb:7817 d:s ref:0 ;
in:452 out:453 type:B dur:2 cpbdur:2 q:27.94 aq:22.15 tex:1684 mv:925 misc:919 imb:30 pmb:153 smb:8217 d:s ref:0 ;
in:453 out:454 type:b dur:2 cpbdur:2 q:27.90 aq:24.38 tex:959 mv:536 misc:569 imb:17 pmb:38 smb:8345 d:- ref:0 ;
in:455 out:455 type:P dur:2 cpbdur:2 q:27.70 aq:20.35 tex:22231 mv:6115 misc:2782 imb:517 pmb:515 smb:7368 d:s ref:0 ;
in:456 out:456 type:I dur:2 cpbdur:2 q:24.62 aq:13.79 tex:846988 mv:83381 misc:607 imb:8400 pmb:0 smb:0 d:s ref:;
in:458 out:457 type:P dur:2 cpbdur:2 q:28.80 aq:17.63 tex:13235 mv:477 misc:656 imb:54 pmb:23 smb:8323 d:s ref:0 ;
in:457 out:458 type:b dur:2 cpbdur:2 q:28.80 aq:28.24 tex:248 mv:157 misc:507 imb:0 pmb:58 smb:8342 d:s ref:0 ;
in:462 out:459 type:P dur:2 cpbdur:2 q:28.70 aq:19.40 tex:425917 mv:21929 misc:1106 imb:4947 pmb:423 smb:3030 d:s ref:0 ;
in:460 out:460 type:B dur:2 cpbdur:2 q:28.75 aq:25.29 tex:51616 mv:7539 misc:3245 imb:493 pmb:1114 smb:6793 d:s ref:0 ;
in:459 out:461 type:b dur:2 cpbdur:2 q:28.78 aq:23.08 tex:22508 mv:5631 misc:2565 imb:239 pmb:695 smb:7466 d:s ref:0 ;
in:461 out:462 type:b dur:2 cpbdur:2 q:28.73 aq:24.55 tex:12925 mv:5129 misc:2434 imb:209 pmb:613 smb:7578 d:- ref:0 ;
in:464 out:463 type:P dur:2 cpbdur:2 q:28.82 aq:25.66 tex:16681 mv:4110 misc:2969 imb:560 pmb:442 smb:7398 d:s ref:0 ;
in:463 out:464 type:b dur:2 cpbdur:2 q:28.76 aq:20.21 tex:606 mv:1212 misc:1302 imb:51 pmb:221 smb:8128 d:s ref:0 ;
in:467 out:465 type:P dur:2 cpbdur:2 q:28.77 aq:21.56 tex:348993 mv:20421 misc:1114 imb:4995 pmb:375 smb:3030 d:s ref:0 ;
in:465 out:466 type:B dur:2 cpbdur:2 q:28.80 aq:24.55 tex:51348 mv:9373 misc:3871 imb:666 pmb:1405 smb:6329 d:s ref:0 ;
in:466 out:467 type:b dur:2 cpbdur:2 q:28.78 aq:23.77 tex:576 mv:760 misc:1560 imb:6 pmb:428 smb:7966 d:- ref:0 ;
in:468 out:468 type:P dur:2 cpbdur:2 q:28.78 aq:20.63 tex:351785 mv:20566 misc:1153 imb:4935 pmb:423 smb:3042 d:s ref:0 ;
in:472 out:469 type:P dur:2 cpbdur:2 q:28.87 aq:21.57 tex:330859 mv:18115 misc:1466 imb:4474 pmb:305 smb:3621 d:s ref:0 ;
in:470 out:470 type:B dur:2 cpbdur:2 q:28.83 aq:23.80 tex:102304 mv:10979 misc:3757 imb:747 pmb:1561 smb:6092 d:s ref:0 ;
in:469 out:471 type:b dur:2 cpbdur:2 q:28.80 aq:17.63 tex:727 mv:638 misc:1203 imb:27 pmb:272 smb:8101 d:s ref:0 ;
in:471 out:472 type:b dur:2 cpbdur:2 q:28.85 aq:20.77 tex:797 mv:1063 misc:2060 imb:16 pmb:678 smb:7706 d:- ref:0 ;
in:473 out:473 type:P dur:2 cpbdur:2 q:28.91 aq:19.49 tex:329642 mv:18506 misc:1244 imb:4821 pmb:264 smb:3315 d:s ref:0 ;
in:477 out:474 type:P dur:2 cpbdur:2 q:28.99 aq:20.02 tex:369109 mv:22181 misc:1558 imb:4706 pmb:449 smb:3245 d:s ref:0 ;
in:475 out:475 type:B dur:2 cpbdur:2 q:28.95 aq:20.54 tex:112084 mv:13909 misc:3871 imb:1159 pmb:1090 smb:6151 d:s ref:0 ;
in:474 out:476 type:b dur:2 cpbdur:2 q:28.93 aq:15.84 tex:162 mv:587 misc:1739 imb:10 pmb:521 smb:7869 d:s ref:0 ;
in:476 out:477 type:b dur:2 cpbdur:2 q:28.97 aq:18.42 tex:428 mv:676 misc:1224 imb:21 pmb:352 smb:8027 d:- ref:0 ;
in:481 out:478 type:P dur:2 cpbdur:2 q:29.14 aq:18.66 tex:402302 mv:21493 misc:1925 imb:3834 pmb:821 smb:3745 d:s ref:0 ;
in:479 out:479 type:B dur:2 cpbdur:2 q:29.06 aq:21.74 tex:994 mv:1258 misc:1412 imb:53 pmb:291 smb:8056 d:s ref:0 ;
in:478 out:480 type:b dur:2 cpbdur:2 q:29.03 aq:19.31 tex:126 mv:361 misc:1065 imb:20 pmb:228 smb:8152 d:s ref:0 ;
in:480 out:481 type:b dur:2 cpbdur:2 q:29.10 aq:21.00 tex:11 mv:28 misc:433 imb:0 pmb:5 smb:8395 d:- ref:0 ;
in:485 out:482 type:P dur:2 cpbdur:2 q:29.89 aq:21.69 tex:2230 mv:269 misc:605 imb:19 pmb:19 smb:8362 d:s ref:0 ;
in:483 out:483 type:B dur:2 cpbdur:2 q:29.52 aq:23.87 tex:1435 mv:173 misc:536 imb:5 pmb:32 smb:8363 d:s ref:0 ;
in:482 out:484 type:b dur:2 cpbdur:2 q:29.33 aq:21.00 tex:17 mv:68 misc:475 imb:0 pmb:21 smb:8379 d:s ref:0 ;
in:484 out:485 type:b dur:2 cpbdur:2 q:29.70 aq:32.18 tex:823 mv:77 misc:452 imb:1 pmb:21 smb:8378 d:- ref:0 ;
in:489 out:486 type:P dur:2 cpbdur:2 q:30.13 aq:13.18 tex:191551 mv:8889 misc:1104 imb:5603 pmb:108 smb:2689 d:s ref:0 ;
in:487 out:487 type:B dur:2 cpbdur:2 q:30.01 aq:18.09 tex:513 mv:572 misc:1035 imb:25 pmb:315 smb:8060 d:s ref:0 ;
in:486 out:488 type:b dur:2 cpbdur:2 q:29.95 aq:20.60 tex:658 mv:454 misc:1440 imb:3 pmb:497 smb:7900 d:s ref:0 ;
in:488 out:489 type:b dur:2 cpbdur:2 q:30.07 aq:22.00 tex:12 mv:63 misc:517 imb:0 pmb:30 smb:8370 d:- ref:0 ;
in:493 out:490 type:P dur:2 cpbdur:2 q:30.99 aq:24.11 tex:16311 mv:1812 misc:677 imb:417 pmb:72 smb:7911 d:s ref:0 ;
in:491 out:491 type:B dur:2 cpbdur:2 q:30.56 aq:19.02 tex:888 mv:288 misc:664 imb:6 pmb:156 smb:8238 d:s ref:0 ;
in:490 out:492 type:b dur:2 cpbdur:2 q:30.34 aq:31.21 tex:993 mv:99 misc:532 imb:1 pmb:46 smb:8353 d:s ref:0 ;
in:492 out:493 type:b dur:2 cpbdur:2 q:30.78 aq:26.42 tex:723 mv:103 misc:510 imb:1 pmb:108 smb:8291 d:- ref:0 ;
in:496 out:494 type:P dur:2 cpbdur:2 q:31.24 aq:26.81 tex:15032 mv:2076 misc:652 imb:474 pmb:67 smb:7859 d:s ref:0 ;
in:494 out:495 type:B dur:2 cpbdur:2 q:31.07 aq:27.76 tex:1305 mv:446 misc:593 imb:12 pmb:118 smb:8270 d:s ref:0 ;
in:495 out:496 type:b dur:2 cpbdur:2 q:31.16 aq:29.27 tex:618 mv:83 misc:443 imb:0 pmb:13 smb:8387 d:- ref:0 ;
in:500 out:497 type:P dur:2 cpbdur:2 q:31.68 aq:22.27 tex:10636 mv:1823 misc:717 imb:510 pmb:31 smb:7859 d:s ref:0 ;
in:498 out:498 type:B dur:2 cpbdur:2 q:31.46 aq:25.64 tex:6640 mv:2273 misc:663 imb:248 pmb:192 smb:7960 d:s ref:0 ;
in:497 out:499 type:b dur:2 cpbdur:2 q:31.35 aq:27.18 tex:758 mv:167 misc:499 imb:7 pmb:105 smb:8288 d:s ref:0 ;
in:499 out:500 type:b dur:2 cpbdur:2 q:31.57 aq:26.97 tex:1184 mv:444 misc:548 imb:22 pmb:109 smb:8269 d:- ref:0 ;
in:504 out:501 type:P dur:2 cpbdur:2 q:31.77 aq:19.46 tex:17189 mv:2192 misc:595 imb:488 pmb:92 smb:7820 d:s ref:0 ;
in:502 out:502 type:B dur:2 cpbdur:2 q:31.72 aq:30.52 tex:1424 mv:424 misc:560 imb:8 pmb:120 smb:8272 d:s ref:0 ;
in:501 out:503 type:b dur:2 cpbdur:2 q:31.70 aq:27.87 tex:641 mv:394 misc:525 imb:18 pmb:95 smb:8287 d:s ref:0 ;
in:503 out:504 type:b dur:2 cpbdur:2 q:31.75 aq:31.52 tex:292 mv:43 misc:433 imb:0 pmb:11 smb:8389 d:- ref:0 ;
in:508 out:505 type:P dur:2 cpbdur:2 q:31.59 aq:20.81 tex:4236 mv:271 misc:557 imb:30 pmb:15 smb:8355 d:s ref:0 ;
in:506 out:506 type:B dur:2 cpbdur:2 q:31.68 aq:22.08 tex:51 mv:82 misc:443 imb:1 pmb:30 smb:8369 d:s ref:0 ;
in:505 out:507 type:b dur:2 cpbdur:2 q:31.72 aq:24.13 tex:320 mv:54 misc:458 imb:0 pmb:17 smb:8383 d:s ref:0 ;
in:507 out:508 type:b dur:2 cpbdur:2 q:31.64 aq:23.00 tex:0 mv:0 misc:400 imb:0 pmb:0 smb:8400 d:- ref:0 ;
in:512 out:509 type:P dur:2 cpbdur:2 q:31.46 aq:24.78 tex:2456 mv:90 misc:494 imb:5 pmb:9 smb:8386 d:s ref:0 ;
in:510 out:510 type:B dur:2 cpbdur:2 q:31.53 aq:22.00 tex:4 mv:37 misc:463 imb:0 pmb:12 smb:8388 d:s ref:0 ;
in:509 out:511 type:b dur:2 cpbdur:2 q:31.56 aq:23.00 tex:3 mv:11 misc:410 imb:0 pmb:3 smb:8397 d:s ref:0 ;
in:511 out:512 type:b dur:2 cpbdur:2 q:31.49 aq:30.68 tex:610 mv:59 misc:435 imb:0 pmb:10 smb:8390 d:- ref:0 ;
in:515 out:513 type:P dur:2 cpbdur:2 q:31.24 aq:13.71 tex:12385 mv:2174 misc:593 imb:476 pmb:100 smb:7824 d:s ref:0 ;
in:513 out:514 type:B dur:2 cpbdur:2 q:31.39 aq:19.99 tex:1973 mv:478 misc:621 imb:12 pmb:144 smb:8244 d:s ref:0 ;
in:514 out:515 type:b dur:2 cpbdur:2 q:31.32 aq:31.46 tex:947 mv:95 misc:470 imb:2 pmb:22 smb:8376 d:- ref:0 ;
in:519 out:516 type:P dur:2 cpbdur:2 q:31.07 aq:12.37 tex:9489 mv:2104 misc:639 imb:510 pmb:59 smb:7831 d:s ref:0 ;
in:517 out:517 type:B dur:2 cpbdur:2 q:31.16 aq:20.39 tex:1304 mv:825 misc:663 imb:101 pmb:36 smb:8263 d:s ref:0 ;
in:516 out:518 type:b dur:2 cpbdur:2 q:31.20 aq:21.16 tex:1556 mv:855 misc:589 imb:100 pmb:42 smb:8258 d:s ref:0 ;
in:518 out:519 type:b dur:2 cpbdur:2 q:31.11 aq:20.82 tex:18 mv:33 misc:437 imb:1 pmb:7 smb:8392 d:- ref:0 ;
in:523 out:520 type:P dur:2 cpbdur:2 q:30.88 aq:15.82 tex:21314 mv:2271 misc:791 imb:5746 pmb:38 smb:2616 d:s ref:0 ;
in:521 out:521 type:B dur:2 cpbdur:2 q:30.97 aq:28.47 tex:974 mv:286 misc:860 imb:4 pmb:271 smb:8125 d:s ref:0 ;
in:520 out:522 type:b dur:2 cpbdur:2 q:31.02 aq:30.43 tex:696 mv:189 misc:779 imb:1 pmb:241 smb:8158 d:s ref:0 ;
in:522 out:523 type:b dur:2 cpbdur:2 q:30.92 aq:31.47 tex:498 mv:56 misc:414 imb:0 pmb:3 smb:8397 d:- ref:0 ;
in:527 out:524 type:P dur:2 cpbdur:2 q:30.58 aq:13.28 tex:182058 mv:7396 misc:914 imb:5607 pmb:89 smb:2704 d:s ref:0 ;
in:525 out:525 type:B dur:2 cpbdur:2 q:30.73 aq:16.86 tex:693 mv:571 misc:1056 imb:18 pmb:379 smb:8003 d:s ref:0 ;
in:524 out:526 type:b dur:2 cpbdur:2 q:30.80 aq:27.67 tex:651 mv:223 misc:1030 imb:1 pmb:371 smb:8028 d:s ref:0 ;
in:526 out:527 type:b dur:2 cpbdur:2 q:30.65 aq:31.28 tex:469 mv:106 misc:449 imb:0 pmb:15 smb:8385 d:- ref:0 ;
in:531 out:528 type:P dur:2 cpbdur:2 q:30.59 aq:19.14 tex:238963 mv:6572 misc:1489 imb:1305 pmb:169 smb:6926 d:s ref:0 ;
in:529 out:529 type:B dur:2 cpbdur:2 q:30.58 aq:28.41 tex:2229 mv:883 misc:1208 imb:48 pmb:250 smb:8102 d:s ref:0 ;
in:528 out:530 type:b dur:2 cpbdur:2 q:30.58 aq:28.43 tex:1883 mv:553 misc:628 imb:20 pmb:57 smb:8323 d:s ref:0 ;
in:530 out:531 type:b dur:2 cpbdur:2 q:30.58 aq:27.58 tex:1382 mv:880 misc:1258 imb:30 pmb:284 smb:8086 d:- ref:0 ;
in:535 out:532 type:P dur:2 cpbdur:2 q:30.53 aq:22.35 tex:343475 mv:7303 misc:1710 imb:1224 pmb:299 smb:6877 d:s ref:0 ;
in:533 out:533 type:B dur:2 cpbdur:2 q:30.56 aq:29.67 tex:1239 mv:948 misc:1357 imb:39 pmb:304 smb:8057 d:s ref:0 ;
in:532 out:534 type:b dur:2 cpbdur:2 q:30.57 aq:30.49 tex:1198 mv:681 misc:817 imb:30 pmb:113 smb:8257 d:s ref:0 ;
in:534 out:535 type:b dur:2 cpbdur:2 q:30.54 aq:31.79 tex:598 mv:434 misc:1152 imb:9 pmb:239 smb:8152 d:- ref:0 ;
in:539 out:536 type:P dur:2 cpbdur:2 q:30.62 aq:22.07 tex:22248 mv:1290 misc:1174 imb:161 pmb:71 smb:8168 d:s ref:0 ;
in:537 out:537 type:B dur:2 cpbdur:2 q:30.57 aq:21.00 tex:14 mv:125 misc:613 imb:0 pmb:68 smb:8332 d:s ref:0 ;
in:536 out:538 type:b dur:2 cpbdur:2 q:30.55 aq:31.78 tex:729 mv:338 misc:605 imb:5 pmb:76 smb:8319 d:s ref:0 ;
in:538 out:539 type:b dur:2 cpbdur:2 q:30.59 aq:22.00 tex:1 mv:8 misc:407 imb:0 pmb:2 smb:8398 d:- ref:0 ;
in:543 out:540 type:P dur:2 cpbdur:2 q:30.41 aq:20.07 tex:2783 mv:338 misc:807 imb:36 pmb:36 smb:8328 d:s ref:0 ;
in:541 out:541 type:B dur:2 cpbdur:2 q:30.52 aq:21.03 tex:30 mv:15 misc:443 imb:0 pmb:4 smb:8396 d:s ref:0 ;
in:540 out:542 type:b dur:2 cpbdur:2 q:30.57 aq:22.00 tex:0 mv:0 misc:400 imb:0 pmb:0 smb:8400 d:s ref:0 ;
in:542 out:543 type:b dur:2 cpbdur:2 q:30.47 aq:22.00 tex:2 mv:6 misc:408 imb:0 pmb:2 smb:8398 d:- ref:0 ;
in:547 out:544 type:P dur:2 cpbdur:2 q:30.21 aq:17.18 tex:5277 mv:502 misc:1005 imb:56 pmb:57 smb:8287 d:s ref:0 ;
in:545 out:545 type:B dur:2 cpbdur:2 q:30.31 aq:18.63 tex:27 mv:69 misc:472 imb:2 pmb:15 smb:8383 d:s ref:0 ;
in:544 out:546 type:b dur:2 cpbdur:2 q:30.36 aq:22.00 tex:0 mv:0 misc:400 imb:0 pmb:0 smb:8400 d:s ref:0 ;
in:546 out:547 type:b dur:2 cpbdur:2 q:30.26 aq:20.67 tex:1209 mv:148 misc:483 imb:7 pmb:23 smb:8370 d:- ref:0 ;
in:550 out:548 type:P dur:2 cpbdur:2 q:30.06 aq:20.94 tex:14348 mv:3295 misc:2213 imb:319 pmb:278 smb:7803 d:s ref:0 ;
in:548 out:549 type:B dur:2 cpbdur:2 q:30.16 aq:20.84 tex:309 mv:853 misc:1958 imb:17 pmb:552 smb:7831 d:s ref:0 ;
in:549 out:550 type:b dur:2 cpbdur:2 q:30.11 aq:18.71 tex:156 mv:1197 misc:1167 imb:72 pmb:265 smb:8063 d:- ref:0 ;
in:551 out:551 type:P dur:2 cpbdur:2 q:30.15 aq:23.33 tex:464596 mv:23753 misc:2163 imb:4104 pmb:634 smb:3662 d:s ref:0 ;
in:554 out:552 type:P dur:2 cpbdur:2 q:30.27 aq:20.61 tex:676936 mv:27684 misc:1996 imb:4083 pmb:871 smb:3446 d:s ref:0 ;
in:552 out:553 type:B dur:2 cpbdur:2 q:30.19 aq:20.20 tex:961 mv:1066 misc:1717 imb:37 pmb:481 smb:7882 d:s ref:0 ;
in:553 out:554 type:b dur:2 cpbdur:2 q:30.23 aq:25.10 tex:198 mv:144 misc:474 imb:0 pmb:16 smb:8384 d:- ref:0 ;
in:558 out:555 type:P dur:2 cpbdur:2 q:30.96 aq:21.45 tex:56890 mv:2988 misc:1194 imb:160 pmb:228 smb:8012 d:s ref:0 ;
in:556 out:556 type:B dur:2 cpbdur:2 q:30.62 aq:27.82 tex:14276 mv:2300 misc:840 imb:35 pmb:223 smb:8142 d:s ref:0 ;
in:555 out:557 type:b dur:2 cpbdur:2 q:30.44 aq:29.95 tex:699 mv:587 misc:746 imb:8 pmb:114 smb:8278 d:s ref:0 ;
in:557 out:558 type:b dur:2 cpbdur:2 q:30.79 aq:31.07 tex:21044 mv:3049 misc:747 imb:62 pmb:213 smb:8125 d:- ref:0 ;
in:562 out:559 type:P dur:2 cpbdur:2 q:30.84 aq:20.99 tex:30407 mv:4735 misc:2882 imb:428 pmb:520 smb:7452 d:s ref:0 ;
in:560 out:560 type:B dur:2 cpbdur:2 q:30.90 aq:24.75 tex:1661 mv:1312 misc:1747 imb:50 pmb:415 smb:7935 d:s ref:0 ;
in:559 out:561 type:b dur:2 cpbdur:2 q:30.93 aq:27.06 tex:905 mv:83 misc:476 imb:1 pmb:23 smb:8376 d:s ref:0 ;
in:561 out:562 type:b dur:2 cpbdur:2 q:30.87 aq:19.04 tex:871 mv:815 misc:1674 imb:30 pmb:459 smb:7911 d:- ref:0 ;
in:564 out:563 type:P dur:2 cpbdur:2 q:30.79 aq:19.03 tex:642689 mv:23424 misc:2143 imb:3782 pmb:829 smb:3789 d:s ref:0 ;
in:563 out:564 type:b dur:2 cpbdur:2 q:30.82 aq:20.12 tex:858 mv:338 misc:1100 imb:8 pmb:275 smb:8117 d:s ref:0 ;
in:568 out:565 type:P dur:2 cpbdur:2 q:31.22 aq:22.07 tex:54859 mv:2250 misc:2019 imb:245 pmb:301 smb:7854 d:s ref:0 ;
in:566 out:566 type:B dur:2 cpbdur:2 q:31.00 aq:26.57 tex:23406 mv:2520 misc:1114 imb:154 pmb:244 smb:8002 d:s ref:0 ;
in:565 out:567 type:b dur:2 cpbdur:2 q:30.90 aq:28.23 tex:25980 mv:2269 misc:1071 imb:161 pmb:192 smb:8047 d:s ref:0 ;
in:567 out:568 type:b dur:2 cpbdur:2 q:31.11 aq:28.33 tex:7161 mv:1701 misc:1162 imb:48 pmb:288 smb:8064 d:- ref:0 ;
in:572 out:569 type:P dur:2 cpbdur:2 q:31.08 aq:23.21 tex:16101 mv:1713 misc:1466 imb:31 pmb:341 smb:8028 d:s ref:0 ;
in:570 out:570 type:B dur:2 cpbdur:2 q:31.15 aq:28.54 tex:456 mv:315 misc:861 imb:0 pmb:182 smb:8218 d:s ref:0 ;
in:569 out:571 type:b dur:2 cpbdur:2 q:31.19 aq:23.00 tex:25 mv:130 misc:781 imb:0 pmb:111 smb:8289 d:s ref:0 ;
in:571 out:572 type:b dur:2 cpbdur:2 q:31.11 aq:23.00 tex:2 mv:6 misc:408 imb:0 pmb:2 smb:8398 d:- ref:0 ;
in:576 out:573 type:P dur:2 cpbdur:2 q:31.91 aq:22.95 tex:26080 mv:2440 misc:1048 imb:205 pmb:169 smb:8026 d:s ref:0 ;
in:574 out:574 type:B dur:2 cpbdur:2 q:31.49 aq:24.40 tex:627 mv:275 misc:850 imb:3 pmb:133 smb:8264 d:s ref:0 ;
in:573 out:575 type:b dur:2 cpbdur:2 q:31.29 aq:23.00 tex:2 mv:7 misc:407 imb:0 pmb:2 smb:8398 d:s ref:0 ;
in:575 out:576 type:b dur:2 cpbdur:2 q:31.70 aq:28.87 tex:5955 mv:1723 misc:914 imb:30 pmb:187 smb:8183 d:- ref:0 ;
in:578 out:577 type:P dur:2 cpbdur:2 q:31.67 aq:22.89 tex:16677 mv:1890 misc:1065 imb:106 pmb:199 smb:8095 d:s ref:0 ;
in:577 out:578 type:b dur:2 cpbdur:2 q:31.79 aq:28.16 tex:3282 mv:1440 misc:798 imb:19 pmb:135 smb:8246 d:s ref:0 ;
in:579 out:579 type:P dur:2 cpbdur:2 q:31.61 aq:23.77 tex:15918 mv:1712 misc:1026 imb:83 pmb:221 smb:8096 d:s ref:0 ;
in:581 out:580 type:P dur:2 cpbdur:2 q:31.61 aq:22.44 tex:22259 mv:2004 misc:1097 imb:124 pmb:201 smb:8075 d:s ref:0 ;
in:580 out:581 type:b dur:2 cpbdur:2 q:31.61 aq:25.40 tex:2704 mv:1487 misc:841 imb:32 pmb:136 smb:8232 d:s ref:0 ;
in:584 out:582 type:P dur:2 cpbdur:2 q:31.50 aq:23.68 tex:20183 mv:2212 misc:941 imb:114 pmb:232 smb:8054 d:s ref:0 ;
in:582 out:583 type:B dur:2 cpbdur:2 q:31.57 aq:24.83 tex:3823 mv:1492 misc:869 imb:30 pmb:133 smb:8237 d:s ref:0 ;
in:583 out:584 type:b dur:2 cpbdur:2 q:31.53 aq:28.05 tex:2313 mv:1568 misc:791 imb:22 pmb:138 smb:8240 d:- ref:0 ;
in:586 out:585 type:P dur:2 cpbdur:2 q:31.72 aq:22.79 tex:17793 mv:1838 misc:961 imb:117 pmb:179 smb:8104 d:s ref:0 ;
in:585 out:586 type:b dur:2 cpbdur:2 q:31.61 aq:24.12 tex:2181 mv:1380 misc:791 imb:21 pmb:130 smb:8249 d:s ref:0 ;
in:590 out:587 type:P dur:2 cpbdur:2 q:31.74 aq:23.44 tex:23536 mv:2288 misc:1016 imb:170 pmb:201 smb:8029 d:s ref:0 ;
in:588 out:588 type:B dur:2 cpbdur:2 q:31.73 aq:27.33 tex:4363 mv:1735 misc:926 imb:38 pmb:171 smb:8191 d:s ref:0 ;
in:587 out:589 type:b dur:2 cpbdur:2 q:31.73 aq:30.35 tex:2029 mv:1202 misc:729 imb:3 pmb:123 smb:8274 d:s ref:0 ;
in:589 out:590 type:b dur:2 cpbdur:2 q:31.74 aq:29.99 tex:1318 mv:978 misc:688 imb:4 pmb:97 smb:8299 d:- ref:0 ;
in:594 out:591 type:P dur:2 cpbdur:2 q:31.66 aq:24.83 tex:17958 mv:1747 misc:1007 imb:114 pmb:166 smb:8120 d:s ref:0 ;
in:592 out:592 type:B dur:2 cpbdur:2 q:31.70 aq:25.60 tex:5903 mv:2017 misc:872 imb:38 pmb:136 smb:8226 d:s ref:0 ;
in:591 out:593 type:b dur:2 cpbdur:2 q:31.72 aq:28.67 tex:1615 mv:1223 misc:746 imb:5 pmb:121 smb:8274 d:s ref:0 ;
in:593 out:594 type:b dur:2 cpbdur:2 q:31.68 aq:27.36 tex:1793 mv:1413 misc:802 imb:11 pmb:118 smb:8271 d:- ref:0 ;
in:596 out:595 type:P dur:2 cpbdur:2 q:31.48 aq:25.55 tex:10933 mv:1627 misc:976 imb:49 pmb:217 smb:8134 d:s ref:0 ;
in:595 out:596 type:b dur:2 cpbdur:2 q:31.57 aq:27.75 tex:1901 mv:1200 misc:723 imb:11 pmb:99 smb:8290 d:t ref:0 ;
in:597 out:597 type:P dur:2 cpbdur:2 q:31.41 aq:20.63 tex:10399 mv:1385 misc:984 imb:52 pmb:196 smb:8152 d:s ref:0 ;
in:601 out:598 type:P dur:2 cpbdur:2 q:31.36 aq:24.25 tex:15217 mv:1703 misc:1088 imb:122 pmb:164 smb:8114 d:s ref:0 ;
in:599 out:599 type:B dur:2 cpbdur:2 q:31.38 aq:25.64 tex:4662 mv:1992 misc:946 imb:31 pmb:206 smb:8163 d:s ref:0 ;
in:598 out:600 type:b dur:2 cpbdur:2 q:31.40 aq:22.01 tex:1903 mv:1226 misc:799 imb:14 pmb:115 smb:8271 d:s ref:0 ;
in:600 out:601 type:b dur:2 cpbdur:2 q:31.37 aq:28.12 tex:3295 mv:1255 misc:738 imb:10 pmb:121 smb:8269 d:- ref:0 ;
in:603 out:602 type:P dur:2 cpbdur:2 q:31.21 aq:25.98 tex:13935 mv:1749 misc:948 imb:58 pmb:187 smb:8155 d:s ref:0 ;
in:602 out:603 type:b dur:2 cpbdur:2 q:31.28 aq:26.83 tex:1520 mv:1133 misc:731 imb:4 pmb:121 smb:8275 d:t ref:0 ;
in:604 out:604 type:P dur:2 cpbdur:2 q:31.14 aq:21.08 tex:7501 mv:1666 misc:1009 imb:47 pmb:206 smb:8147 d:s ref:0 ;
in:608 out:605 type:P dur:2 cpbdur:2 q:31.10 aq:20.19 tex:16510 mv:1699 misc:903 imb:265 pmb:67 smb:8068 d:s ref:0 ;
in:606 out:606 type:B dur:2 cpbdur:2 q:31.12 aq:26.78 tex:23788 mv:2156 misc:1032 imb:144 pmb:198 smb:8058 d:s ref:0 ;
in:605 out:607 type:b dur:2 cpbdur:2 q:31.13 aq:24.43 tex:5166 mv:1897 misc:1105 imb:90 pmb:226 smb:8084 d:s ref:0 ;
in:607 out:608 type:b dur:2 cpbdur:2 q:31.11 aq:27.94 tex:24627 mv:2124 misc:1049 imb:183 pmb:164 smb:8053 d:- ref:0 ;
in:612 out:609 type:P dur:2 cpbdur:2 q:30.94 aq:22.03 tex:2059 mv:161 misc:588 imb:11 pmb:20 smb:8369 d:s ref:0 ;
in:610 out:610 type:B dur:2 cpbdur:2 q:31.02 aq:27.45 tex:1223 mv:133 misc:492 imb:9 pmb:16 smb:8375 d:s ref:0 ;
in:609 out:611 type:b dur:2 cpbdur:2 q:31.06 aq:26.67 tex:1076 mv:156 misc:496 imb:8 pmb:23 smb:8369 d:s ref:0 ;
in:611 out:612 type:b dur:2 cpbdur:2 q:30.98 aq:30.83 tex:844 mv:65 misc:459 imb:1 pmb:14 smb:8385 d:- ref:0 ;
